"S45"	"S46"	"S47"	"S48"	"S49"	"S50"	"S51"	"S52"	"S53"	"S55"	"S56"	"S57"	"S58"	"S59"	"S60"	"S61"	"S62"	"S63"	"S64"	"S65"	"S66"	"S67"	"S68"	"S69"	"S70"	"S71"	"S72"	"S73"	"S75"	"S76"	"S77"	"S78"	"S79"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S21"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S29"	"S30"	"S31"	"S32"	"S33"	"S34"	"S35"	"S36"	"S37"	"S38"	"S39"	"S40"	"S41"	"S42"	"S43"	"S44"	"S80"	"S81"	"S83"	"S84"	"S85"	"S86"	"S87"	"S88"	"S89"	"S90"	"S91"	"S92"	"S93"	"S95"	"S96"	"S97"	"S98"	"S100"	"S94"	"S99"
"COMP"	-0.111649484536082	0.756350515463918	0.289350515463918	0.0313505154639175	-0.0106494845360825	-0.0976494845360825	0.613350515463918	-0.203649484536082	0.0523505154639175	-0.216649484536082	-0.190649484536082	-0.438649484536083	0.0273505154639175	0.143350515463918	0.151350515463918	0.279350515463918	0.0383505154639175	-0.0956494845360825	-0.350649484536082	-0.103649484536082	-0.0696494845360825	0.0753505154639175	-0.283649484536083	0.221350515463918	0.0893505154639175	-0.220649484536082	0.280350515463918	-0.261649484536082	-0.0666494845360825	0.153350515463918	0.0663505154639175	-0.424649484536083	0.330350515463918	-0.168649484536083	0.0103505154639175	0.268350515463918	-0.404649484536083	0.155350515463918	0.122350515463918	0.355350515463917	-0.327649484536082	0.747350515463918	-0.144649484536082	0.0353505154639175	-0.315649484536082	0.0633505154639175	0.411350515463918	-0.175649484536082	-0.123649484536082	0.154350515463918	0.258350515463918	0.340350515463918	-0.481649484536082	0.591350515463917	0.00635051546391753	0.255350515463918	-0.229649484536082	-0.276649484536083	0.163350515463918	0.186350515463918	-0.169649484536083	0.0633505154639175	-0.0726494845360825	0.291350515463918	0.202350515463918	0.0413505154639175	-0.322649484536082	0.265350515463918	0.688350515463917	-0.0456494845360825	0.121350515463918	0.273350515463918	-0.349649484536082	0.336350515463918	0.348350515463917	-0.185649484536082	0.153350515463918	-0.0846494845360825	-0.454649484536082	-0.203649484536082	-0.681649484536083	-0.417649484536083	0.0633505154639175	-0.233649484536082	-0.260649484536082	-0.282649484536083	-0.542649484536083	-0.262649484536083	0.270350515463918	0.158350515463918	0.596350515463917	-0.190649484536082	-0.413649484536083	-0.0946494845360825	-0.420649484536083	0.294350515463918	-0.406649484536083
"CORO1A"	0.0413917525773196	-0.0346082474226804	-0.12560824742268	-0.0636082474226804	-0.27960824742268	-0.16660824742268	0.0303917525773196	0.0553917525773196	-0.0516082474226804	-0.15360824742268	0.15339175257732	0.39939175257732	-0.30560824742268	-0.19160824742268	-0.11560824742268	-0.14160824742268	-0.17160824742268	0.10839175257732	0.26339175257732	0.12339175257732	-0.0976082474226804	0.0243917525773196	0.15039175257732	-0.25260824742268	-0.19660824742268	0.0453917525773196	-0.23660824742268	-0.0306082474226804	0.0173917525773196	-0.00560824742268041	0.10539175257732	-0.14160824742268	-0.14560824742268	-0.0576082474226804	-0.14360824742268	-0.0506082474226804	0.18739175257732	0.0763917525773196	-0.18360824742268	-0.12360824742268	0.38639175257732	0.16939175257732	-0.0946082474226804	0.0653917525773196	0.0593917525773196	-0.25160824742268	-0.11860824742268	-0.19860824742268	0.0803917525773196	-0.00360824742268041	0.0263917525773196	-0.0346082474226804	0.17539175257732	-0.0946082474226804	-0.15260824742268	-0.14360824742268	0.16839175257732	0.00839175257731958	-0.13560824742268	-0.25060824742268	-0.0166082474226804	0.14539175257732	-0.0276082474226804	0.18839175257732	0.0463917525773196	-0.11460824742268	-0.0216082474226804	-0.0906082474226804	0.21539175257732	0.0533917525773196	-0.11760824742268	-0.28160824742268	0.0313917525773196	-0.19960824742268	-0.11460824742268	0.23039175257732	-0.18960824742268	0.10339175257732	0.37339175257732	0.26339175257732	0.00339175257731959	0.00839175257731958	0.10239175257732	0.31039175257732	0.13939175257732	0.29639175257732	0.0633917525773196	0.0973917525773196	0.00339175257731959	-0.19760824742268	-0.0596082474226804	0.0943917525773196	0.41839175257732	0.30339175257732	-0.11360824742268	0.0123917525773196	0.0653917525773196
"CORO2A"	0.129762886597938	-0.00223711340206187	0.0107628865979381	-0.249237113402062	0.367762886597938	-0.253237113402062	0.463762886597938	0.256762886597938	-0.251237113402062	0.174762886597938	-0.149237113402062	0.117762886597938	0.477762886597938	0.269762886597938	0.127762886597938	0.448762886597938	0.654762886597938	-0.239237113402062	0.374762886597938	-0.177237113402062	-0.000237113402061867	-0.324237113402062	-0.390237113402062	0.0607628865979381	0.207762886597938	0.137762886597938	-0.236237113402062	-0.124237113402062	-0.368237113402062	-0.0422371134020619	0.149762886597938	-0.127237113402062	0.340762886597938	0.347762886597938	-0.0772371134020619	0.00376288659793814	0.365762886597938	0.233762886597938	-0.0522371134020619	0.0697628865979381	-0.00723711340206187	-0.202237113402062	0.102762886597938	-0.208237113402062	-0.534237113402062	0.172762886597938	0.223762886597938	0.121762886597938	-0.0452371134020619	0.0497628865979381	0.274762886597938	0.233762886597938	0.0427628865979381	0.0457628865979381	0.120762886597938	-0.102237113402062	-0.103237113402062	0.102762886597938	0.166762886597938	-0.0142371134020619	-0.522237113402062	-0.0542371134020619	0.0587628865979381	0.165762886597938	-0.136237113402062	-0.0812371134020619	0.130762886597938	0.150762886597938	0.0487628865979381	0.111762886597938	0.498762886597938	-0.447237113402062	-0.0462371134020619	-0.00323711340206187	-0.337237113402062	0.346762886597938	-0.0312371134020619	-0.255237113402062	-0.159237113402062	0.0647628865979381	0.0407628865979381	-0.251237113402062	-0.251237113402062	-0.262237113402062	-0.181237113402062	-0.240237113402062	0.0177628865979381	-0.306237113402062	-0.440237113402062	-0.160237113402062	-0.0332371134020619	-0.379237113402062	-0.0932371134020619	-0.256237113402062	-0.0792371134020619	0.155762886597938	0.0467628865979381
"COX6C"	0.668742268041237	-0.183257731958763	0.0197422680412371	-0.524257731958763	0.894742268041237	-0.0572577319587629	0.662742268041237	0.547742268041237	-0.314257731958763	0.680742268041237	0.583742268041237	-0.0892577319587629	0.0757422680412372	1.05374226804124	-0.304257731958763	0.257742268041237	-0.128257731958763	0.0687422680412371	-0.0952577319587629	-0.339257731958763	0.0847422680412371	-0.343257731958763	-0.406257731958763	-0.0982577319587629	0.0517422680412371	-0.461257731958763	0.253742268041237	-0.373257731958763	-0.188257731958763	-0.185257731958763	-0.404257731958763	0.825742268041237	-0.170257731958763	0.473742268041237	0.242742268041237	-0.168257731958763	0.276742268041237	-0.0692577319587628	0.312742268041237	-0.0412577319587629	0.0107422680412371	0.382742268041237	0.0707422680412371	0.625742268041237	-0.341257731958763	0.0737422680412372	-0.0402577319587629	-0.119257731958763	-0.410257731958763	-0.0592577319587629	0.275742268041237	-0.299257731958763	-0.183257731958763	-0.187257731958763	0.364742268041237	-0.109257731958763	-0.489257731958763	0.974742268041237	-0.411257731958763	0.0667422680412371	-0.0932577319587629	-0.253257731958763	-0.285257731958763	0.257742268041237	-0.144257731958763	0.741742268041237	0.214742268041237	0.370742268041237	-0.111257731958763	0.245742268041237	0.149742268041237	-0.223257731958763	-0.119257731958763	0.181742268041237	0.0637422680412371	-0.276257731958763	-0.435257731958763	-0.359257731958763	-0.267257731958763	-0.397257731958763	-0.328257731958763	-0.501257731958763	-0.442257731958763	-0.572257731958763	-0.210257731958763	-0.514257731958763	-0.126257731958763	-0.401257731958763	-0.154257731958763	-0.455257731958763	0.0627422680412371	-0.112257731958763	-0.400257731958763	-0.307257731958763	-0.0832577319587628	0.690742268041237	1.30674226804124
"COX7A1"	-0.0970103092783505	0.136989690721649	0.167989690721649	-0.283010309278351	-0.0720103092783505	-0.233010309278351	0.236989690721649	-0.18501030927835	0.160989690721649	-0.111010309278351	-0.154010309278351	-0.256010309278351	-0.0270103092783505	0.0309896907216495	0.0519896907216495	-0.134010309278351	0.0799896907216495	-0.17601030927835	-0.312010309278351	-0.00401030927835051	-0.265010309278351	-0.154010309278351	0.000989690721649488	0.0979896907216495	-0.0780103092783505	0.0389896907216495	0.00698969072164949	0.444989690721649	0.173989690721649	0.199989690721649	0.12798969072165	0.0899896907216495	0.0389896907216495	-0.141010309278351	0.232989690721649	0.0339896907216495	-0.159010309278351	0.100989690721649	0.0229896907216495	0.162989690721649	-0.231010309278351	0.25298969072165	-0.0840103092783505	-0.18501030927835	-0.0710103092783505	0.113989690721649	0.717989690721649	-0.139010309278351	0.0349896907216495	0.152989690721649	0.0469896907216495	0.142989690721649	-0.268010309278351	0.241989690721649	-0.0750103092783505	0.140989690721649	-0.218010309278351	-0.143010309278351	0.149989690721649	-0.00701030927835052	0.326989690721649	0.232989690721649	0.0959896907216495	0.154989690721649	-0.0600103092783505	0.101989690721649	-0.108010309278351	0.236989690721649	0.271989690721649	-0.31701030927835	-0.0460103092783505	-0.0790103092783505	-0.0760103092783505	-0.0710103092783505	0.153989690721649	-0.171010309278351	0.401989690721649	0.145989690721649	-0.418010309278351	-0.0950103092783505	-0.640010309278351	-0.399010309278351	-0.251010309278351	0.150989690721649	0.0919896907216495	-0.172010309278351	-0.399010309278351	-0.305010309278351	-0.0530103092783505	-0.0710103092783505	0.336989690721649	0.290989690721649	-0.0510103092783505	0.0389896907216495	-0.164010309278351	0.529989690721649	0.00798969072164949
"CP"	-0.175855670103093	-0.355855670103093	-0.214855670103093	1.39214432989691	-0.0978556701030928	0.726144329896907	-0.542855670103093	0.213144329896907	0.211144329896907	-0.157855670103093	-0.123855670103093	-0.726855670103093	-0.437855670103093	-0.440855670103093	-0.517855670103093	0.778144329896907	-0.252855670103093	-0.298855670103093	1.46914432989691	1.02814432989691	0.942144329896907	0.982144329896907	0.251144329896907	-1.46485567010309	-0.0228556701030929	0.649144329896907	-0.643855670103093	0.281144329896907	1.25514432989691	1.59214432989691	-0.632855670103093	-0.431855670103093	-0.403855670103093	-0.467855670103093	-0.390855670103093	-0.0478556701030928	-0.413855670103093	-0.504855670103093	-0.0128556701030929	-0.0818556701030928	0.530144329896907	0.0151443298969072	-0.914855670103093	-0.339855670103093	1.54614432989691	-0.259855670103093	-0.200855670103093	-0.616855670103093	0.0311443298969072	-0.330855670103093	0.139144329896907	-0.584855670103093	0.0481443298969072	-0.367855670103093	-0.111855670103093	-0.361855670103093	-0.359855670103093	0.0721443298969072	-0.0978556701030928	-0.226855670103093	-0.202855670103093	-0.759855670103093	0.299144329896907	-0.173855670103093	-1.46485567010309	-0.706855670103093	-0.563855670103093	-0.166855670103093	-0.260855670103093	-0.174855670103093	-1.17285567010309	-0.778855670103093	0.196144329896907	-0.450855670103093	-0.510855670103093	0.191144329896907	0.997144329896907	0.403144329896907	-0.0158556701030929	0.983144329896907	0.825144329896907	-0.437855670103093	-0.293855670103093	0.346144329896907	0.457144329896907	-0.318855670103093	0.0901443298969072	0.0351443298969072	1.30114432989691	1.51814432989691	-0.236855670103093	0.456144329896907	0.864144329896907	0.206144329896907	0.642144329896907	-0.494855670103093	-0.139855670103093
"CPA3"	-0.0930103092783505	0.259989690721649	-0.240010309278351	-0.67801030927835	-0.15701030927835	-0.511010309278351	-0.123010309278351	-0.0330103092783505	0.267989690721649	0.0539896907216495	-0.0540103092783505	-0.472010309278351	0.56798969072165	0.15198969072165	0.126989690721649	-0.0030103092783505	-0.250010309278351	0.770989690721649	-0.0730103092783505	-0.0230103092783505	-0.56501030927835	-0.56001030927835	0.15398969072165	-0.108010309278351	0.0839896907216495	0.0209896907216495	-0.20901030927835	0.679989690721649	0.0969896907216495	-0.0120103092783505	0.154989690721649	-0.0640103092783505	-0.244010309278351	0.25498969072165	0.58998969072165	0.25298969072165	-0.0130103092783505	0.0749896907216495	0.355989690721649	0.300989690721649	-0.373010309278351	0.380989690721649	0.493989690721649	0.275989690721649	-0.102010309278351	-0.0520103092783505	0.163989690721649	-0.0960103092783505	0.382989690721649	0.46698969072165	-0.185010309278351	0.31998969072165	0.116989690721649	0.46598969072165	-0.174010309278351	0.394989690721649	-0.339010309278351	0.145989690721649	0.59398969072165	0.521989690721649	0.30998969072165	0.174989690721649	0.31098969072165	-0.102010309278351	-0.0520103092783505	0.55898969072165	0.520989690721649	-0.256010309278351	-0.526010309278351	-0.68501030927835	-0.245010309278351	0.0679896907216495	0.18998969072165	0.375989690721649	0.31498969072165	-0.180010309278351	-0.238010309278351	-0.31501030927835	-0.511010309278351	0.00298969072164948	-1.33501030927835	-0.781010309278351	0.167989690721649	-0.0060103092783505	0.0119896907216495	-0.517010309278351	-0.363010309278351	-0.234010309278351	0.0359896907216495	-0.0570103092783505	0.396989690721649	-0.963010309278351	0.303989690721649	0.0899896907216495	-0.534010309278351	-0.177010309278351	0.102989690721649
"CPB1"	2.3700824742268	0.282082474226804	2.2620824742268	-0.0959175257731959	-0.272917525773196	-0.417917525773196	-0.107917525773196	-0.225917525773196	-0.429917525773196	-0.350917525773196	-0.430917525773196	-0.392917525773196	-0.322917525773196	0.695082474226804	-0.192917525773196	-0.320917525773196	-0.210917525773196	-0.118917525773196	-0.365917525773196	-0.401917525773196	-0.316917525773196	-0.238917525773196	-0.0599175257731959	-0.328917525773196	0.0140824742268042	0.00108247422680408	-0.437917525773196	-0.341917525773196	-0.247917525773196	0.303082474226804	0.129082474226804	2.1620824742268	-0.221917525773196	-0.506917525773196	-0.340917525773196	-0.105917525773196	-0.392917525773196	0.916082474226804	1.4040824742268	-0.322917525773196	-0.194917525773196	1.0830824742268	-0.332917525773196	1.2990824742268	-0.355917525773196	1.8660824742268	-0.0819175257731959	-0.343917525773196	-0.135917525773196	-0.176917525773196	-0.507917525773196	-0.357917525773196	-0.147917525773196	-0.393917525773196	-0.545917525773196	1.4200824742268	-0.380917525773196	-0.320917525773196	-0.262917525773196	-0.370917525773196	-0.378917525773196	0.0710824742268041	-0.289917525773196	-0.343917525773196	-0.427917525773196	0.745082474226804	-0.281917525773196	0.571082474226804	-0.291917525773196	0.096082474226804	0.078082474226804	-0.467917525773196	-0.120917525773196	1.9970824742268	-0.387917525773196	-0.316917525773196	-0.517917525773196	-0.129917525773196	-0.299917525773196	-0.373917525773196	-0.393917525773196	-0.241917525773196	-0.289917525773196	-0.410917525773196	-0.278917525773196	-0.232917525773196	-0.127917525773196	-0.232917525773196	-0.209917525773196	-0.263917525773196	0.0420824742268042	-0.471917525773196	-0.327917525773196	-0.337917525773196	-0.171917525773196	1.5420824742268	0.708082474226804
"CPM"	-0.247474226804124	0.0665257731958763	-0.172474226804124	0.246525773195876	-0.199474226804124	0.292525773195876	0.295525773195876	-0.147474226804124	-0.191474226804124	-0.0954742268041237	-0.147474226804124	-0.0224742268041237	-0.178474226804124	0.0185257731958763	-0.107474226804124	-0.0654742268041237	0.126525773195876	-0.105474226804124	-0.0944742268041237	0.106525773195876	-0.138474226804124	0.380525773195876	0.168525773195876	-0.195474226804124	-0.0884742268041237	0.0385257731958763	-0.125474226804124	0.565525773195876	-0.00247422680412371	-0.102474226804124	-0.232474226804124	-0.272474226804124	0.167525773195876	-0.273474226804124	-0.0194742268041237	0.331525773195876	-0.277474226804124	0.169525773195876	-0.160474226804124	-0.224474226804124	0.0515257731958763	0.137525773195876	-0.271474226804124	-0.195474226804124	0.164525773195876	-0.182474226804124	-0.145474226804124	-0.432474226804124	-0.239474226804124	0.0245257731958763	-0.0194742268041237	-0.0204742268041237	0.110525773195876	-0.104474226804124	-0.513474226804124	-0.0874742268041237	0.360525773195876	-0.0944742268041237	0.0345257731958763	0.203525773195876	0.468525773195876	0.145525773195876	-0.203474226804124	0.0545257731958763	-0.278474226804124	0.0365257731958763	0.372525773195876	0.0305257731958763	0.269525773195876	0.230525773195876	-0.0654742268041237	-0.154474226804124	-0.101474226804124	-0.204474226804124	-0.238474226804124	-0.0144742268041237	0.253525773195876	0.144525773195876	0.103525773195876	0.479525773195876	0.578525773195876	-0.168474226804124	0.111525773195876	-0.115474226804124	0.330525773195876	0.337525773195876	-0.153474226804124	-0.0194742268041237	0.422525773195876	-0.155474226804124	-0.317474226804124	0.273525773195876	0.120525773195876	-0.106474226804124	0.0615257731958763	-0.121474226804124	-0.273474226804124
"CPT1A"	0.180216494845361	0.0332164948453608	0.366216494845361	-0.127783505154639	0.149216494845361	0.0342164948453608	0.193216494845361	0.416216494845361	0.103216494845361	-0.230783505154639	-0.128783505154639	-0.171783505154639	0.113216494845361	0.0672164948453608	0.0702164948453608	-0.00378350515463918	0.410216494845361	0.100216494845361	0.0142164948453608	-0.157783505154639	-0.0667835051546392	-0.215783505154639	-0.0247835051546392	0.218216494845361	0.209216494845361	0.136216494845361	0.0892164948453608	0.0582164948453608	0.102216494845361	0.0502164948453608	0.0282164948453608	-0.372783505154639	-0.0517835051546392	0.0942164948453608	-0.0217835051546392	0.0872164948453608	-0.0357835051546392	0.0622164948453608	0.105216494845361	-0.149783505154639	0.204216494845361	0.194216494845361	-0.0297835051546392	-0.0177835051546392	0.266216494845361	0.397216494845361	0.0472164948453608	-0.151783505154639	-0.139783505154639	-0.194783505154639	-0.331783505154639	0.131216494845361	0.121216494845361	-0.0177835051546392	-0.256783505154639	-0.126783505154639	-0.190783505154639	0.112216494845361	-0.000783505154639177	-0.100783505154639	-0.179783505154639	0.119216494845361	-0.192783505154639	-0.0217835051546392	-0.188783505154639	-0.0487835051546392	0.270216494845361	0.0852164948453608	0.0442164948453608	-0.0467835051546392	0.0332164948453608	-0.0167835051546392	0.473216494845361	-0.289783505154639	-0.0537835051546392	0.101216494845361	-0.348783505154639	-0.0467835051546392	-0.399783505154639	-0.257783505154639	-0.139783505154639	0.324216494845361	-0.0297835051546392	-0.154783505154639	-0.0167835051546392	-0.0747835051546392	-0.0177835051546392	-0.0187835051546392	-0.0307835051546392	0.145216494845361	-0.146783505154639	-0.193783505154639	-0.110783505154639	-0.201783505154639	0.117216494845361	-0.0607835051546392	-0.0697835051546392
